model_index,random_state,max_depth,criterion,min_samples_leaf,accuracy,precision_class_1,precision_class_2,precision_class_3,precision_class_4,average precision,recall_class_1,recall_class_2,recall_class_3,recall_class_4,average recall,f_measure_class_1,f_measure_class_2,f_measure_class_3,f_measure_class_4,average f_measure
3599,21,7,gini,8,0.8583333333333333,0.8431372549019608,0.8523489932885906,0.9,0.0,0.8572411940167567,0.8775510204081632,0.9202898550724637,0.6923076923076923,0.0,0.8583333333333333,0.86,0.8850174216027874,0.7826086956521738,0,0.8540335681462404
3600,21,7,gini,9,0.8666666666666667,0.8627450980392157,0.8590604026845637,0.9,0.0,0.8651035223932975,0.8979591836734694,0.927536231884058,0.6923076923076923,0.0,0.8666666666666667,0.8799999999999999,0.8919860627177699,0.7826086956521738,0,0.8621238701206887
3601,21,7,gini,10,0.8666666666666667,0.8490566037735849,0.8639455782312925,0.9,0.0,0.8651177640867668,0.9183673469387755,0.9202898550724637,0.6923076923076923,0.0,0.8666666666666667,0.8823529411764707,0.8912280701754386,0.7826086956521738,0,0.8621684165657109
3602,21,7,gini,11,0.8666666666666667,0.9523809523809523,0.8364779874213837,0.8974358974358975,0.0,0.8698637316561846,0.8163265306122449,0.9637681159420289,0.6730769230769231,0.0,0.8666666666666667,0.8791208791208791,0.8956228956228958,0.7692307692307692,0,0.8611370111370111
3603,21,7,gini,12,0.8625,0.9523809523809523,0.83125,0.8947368421052632,0.0,0.8662728435672515,0.8163265306122449,0.9637681159420289,0.6538461538461539,0.0,0.8625,0.8791208791208791,0.8926174496644295,0.7555555555555555,0,0.8564459167479301
3604,21,7,gini,13,0.8541666666666666,0.9714285714285714,0.825,0.8666666666666667,0.0,0.8604861111111111,0.6938775510204082,0.9565217391304348,0.75,0.0,0.8541666666666666,0.8095238095238094,0.8859060402684564,0.8041237113402062,0,0.8489005550558516
3605,21,7,gini,14,0.8333333333333334,0.9714285714285714,0.7964071856287425,0.868421052631579,0.0,0.8444253598067024,0.6938775510204082,0.9637681159420289,0.6346153846153846,0.0,0.8333333333333334,0.8095238095238094,0.8721311475409836,0.7333333333333333,0,0.8256420765027321
3606,21,7,gini,15,0.8041666666666667,0.8095238095238095,0.7875,0.868421052631579,0.0,0.8062481725146199,0.6938775510204082,0.9130434782608695,0.6346153846153846,0.0,0.8041666666666667,0.7472527472527472,0.8456375838926175,0.7333333333333333,0,0.7976946021912464
3607,21,7,gini,16,0.8,0.8095238095238095,0.782608695652174,0.8648648648648649,0.0,0.8026651651651651,0.6938775510204082,0.9130434782608695,0.6153846153846154,0.0,0.8,0.7472527472527472,0.8428093645484949,0.7191011235955056,0,0.79298473062518
3608,21,7,gini,17,0.7583333333333333,0.8095238095238095,0.7755102040816326,0.6666666666666666,0.0,0.7556405895691609,0.6938775510204082,0.8260869565217391,0.6538461538461539,0.0,0.7583333333333333,0.7472527472527472,0.8,0.6601941747572816,0,0.7556061737615136
3609,21,7,gini,18,0.7541666666666667,0.8095238095238095,0.773972602739726,0.6538461538461539,0.0,0.7519786910197869,0.6938775510204082,0.8188405797101449,0.6538461538461539,0.0,0.7541666666666667,0.7472527472527472,0.795774647887324,0.6538461538461539,0,0.7518011917659806
3610,21,7,gini,19,0.7541666666666667,0.8095238095238095,0.773972602739726,0.6538461538461539,0.0,0.7519786910197869,0.6938775510204082,0.8188405797101449,0.6538461538461539,0.0,0.7541666666666667,0.7472527472527472,0.795774647887324,0.6538461538461539,0,0.7518011917659806
3611,21,7,entropy,1,0.9041666666666667,0.92,0.9264705882352942,0.8333333333333334,0.0,0.9011094771241831,0.9387755102040817,0.9130434782608695,0.8653846153846154,0.0,0.9041666666666667,0.9292929292929293,0.9197080291970804,0.8490566037735849,0,0.9025250206699044
3612,21,7,entropy,2,0.9,0.9166666666666666,0.9078014184397163,0.8627450980392157,0.0,0.8960666979557781,0.8979591836734694,0.927536231884058,0.8461538461538461,0.0,0.9,0.9072164948453607,0.9175627240143368,0.854368932038835,0,0.8979352026142524
3613,21,7,entropy,3,0.8833333333333333,0.9130434782608695,0.8992805755395683,0.8181818181818182,0.0,0.88077210168624,0.8571428571428571,0.9057971014492754,0.8653846153846154,0.0,0.8833333333333333,0.8842105263157894,0.9025270758122743,0.8411214953271028,0,0.881722375035737
3614,21,7,entropy,4,0.9,0.9555555555555556,0.9020979020979021,0.8461538461538461,0.0,0.8971322196322196,0.8775510204081632,0.9347826086956522,0.8461538461538461,0.0,0.9,0.9148936170212767,0.9181494661921707,0.8461538461538461,0,0.8980600565356754
3615,21,7,entropy,5,0.8916666666666667,0.9545454545454546,0.900709219858156,0.8181818181818182,0.0,0.8900668923275307,0.8571428571428571,0.9202898550724637,0.8653846153846154,0.0,0.8916666666666667,0.9032258064516128,0.9103942652329748,0.8411214953271028,0,0.8901282953137037
3616,21,7,entropy,6,0.8875,0.9333333333333333,0.9,0.8181818181818182,0.0,0.8853282828282829,0.8571428571428571,0.9130434782608695,0.8653846153846154,0.0,0.8875,0.8936170212765957,0.9064748201438848,0.8411214953271028,0,0.8859128207475777
3617,21,7,entropy,7,0.8958333333333334,0.9534883720930233,0.8851351351351351,0.8775510204081632,0.0,0.8937592997601304,0.8367346938775511,0.9492753623188406,0.8269230769230769,0.0,0.8958333333333334,0.8913043478260869,0.916083916083916,0.8514851485148514,0,0.8932113382742956
3618,21,7,entropy,8,0.8666666666666667,0.9534883720930233,0.8407643312101911,0.875,0.0,0.8676933664148521,0.8367346938775511,0.9565217391304348,0.6730769230769231,0.0,0.8666666666666667,0.8913043478260869,0.8949152542372882,0.7608695652173914,0,0.8614059813313683
3619,21,7,entropy,9,0.8541666666666666,0.9333333333333333,0.8513513513513513,0.7872340425531915,0.0,0.8506499584691073,0.8571428571428571,0.9130434782608695,0.7115384615384616,0.0,0.8541666666666666,0.8936170212765957,0.881118881118881,0.7474747474747475,0,0.8510430271068568
3620,21,7,entropy,10,0.8541666666666666,0.9333333333333333,0.8513513513513513,0.7872340425531915,0.0,0.8506499584691073,0.8571428571428571,0.9130434782608695,0.7115384615384616,0.0,0.8541666666666666,0.8936170212765957,0.881118881118881,0.7474747474747475,0,0.8510430271068568
3621,21,7,entropy,11,0.8541666666666666,0.9148936170212766,0.8561643835616438,0.7872340425531915,0.0,0.849652676576314,0.8775510204081632,0.9057971014492754,0.7115384615384616,0.0,0.8541666666666666,0.8958333333333333,0.880281690140845,0.7474747474747475,0,0.8510141393394033
3622,21,7,entropy,12,0.8541666666666666,0.9148936170212766,0.8561643835616438,0.7872340425531915,0.0,0.849652676576314,0.8775510204081632,0.9057971014492754,0.7115384615384616,0.0,0.8541666666666666,0.8958333333333333,0.880281690140845,0.7474747474747475,0,0.8510141393394033
3623,21,7,entropy,13,0.8041666666666667,0.9148936170212766,0.8432835820895522,0.6271186440677966,0.0,0.8075545460580258,0.8775510204081632,0.8188405797101449,0.7115384615384616,0.0,0.8041666666666667,0.8958333333333333,0.8308823529411764,0.6666666666666666,0,0.8051011029411764
3624,21,7,entropy,14,0.7916666666666666,0.9512195121951219,0.8156028368794326,0.6206896551724138,0.0,0.7976617068995341,0.7959183673469388,0.8333333333333334,0.6923076923076923,0.0,0.7916666666666666,0.8666666666666666,0.8243727598566308,0.6545454545454545,0,0.792776963180189
3625,21,7,entropy,15,0.7583333333333333,0.8125,0.8,0.6140350877192983,0.0,0.7589263523391813,0.7959183673469388,0.782608695652174,0.6730769230769231,0.0,0.7583333333333333,0.8041237113402061,0.7912087912087912,0.6422018348623854,0,0.7582640435638638
3626,21,7,entropy,16,0.7375,0.8095238095238095,0.8,0.5555555555555556,0.0,0.7456481481481482,0.6938775510204082,0.782608695652174,0.6730769230769231,0.0,0.7375,0.7472527472527472,0.7912087912087912,0.6086956521739131,0,0.7393932154801719
3627,21,7,entropy,17,0.7333333333333333,0.8095238095238095,0.7941176470588235,0.5483870967741935,0.0,0.7407126291376765,0.6938775510204082,0.782608695652174,0.6538461538461539,0.0,0.7333333333333333,0.7472527472527472,0.7883211678832117,0.5964912280701755,0,0.7350885401788205
3628,21,7,entropy,18,0.7291666666666666,0.8095238095238095,0.7883211678832117,0.5409836065573771,0.0,0.7357755640647229,0.6938775510204082,0.782608695652174,0.6346153846153846,0.0,0.7291666666666666,0.7472527472527472,0.7854545454545455,0.5840707964601771,0,0.7307491387668379
3629,21,7,entropy,19,0.75,0.8095238095238095,0.8333333333333334,0.5694444444444444,0.0,0.767824074074074,0.6938775510204082,0.7608695652173914,0.7884615384615384,0.0,0.75,0.7472527472527472,0.7954545454545455,0.661290322580645,0,0.7532300360929393
3630,21,7,log_loss,1,0.9125,0.92,0.9402985074626866,0.8392857142857143,0.0,0.9103502132196162,0.9387755102040817,0.9130434782608695,0.9038461538461539,0.0,0.9125,0.9292929292929293,0.9264705882352942,0.8703703703703703,0,0.9110314748795142
3631,21,7,log_loss,2,0.9,0.9166666666666666,0.9078014184397163,0.8627450980392157,0.0,0.8960666979557781,0.8979591836734694,0.927536231884058,0.8461538461538461,0.0,0.9,0.9072164948453607,0.9175627240143368,0.854368932038835,0,0.8979352026142524
3632,21,7,log_loss,3,0.8875,0.9130434782608695,0.8943661971830986,0.8461538461538461,0.0,0.8840069401918759,0.8571428571428571,0.9202898550724637,0.8461538461538461,0.0,0.8875,0.8842105263157894,0.9071428571428571,0.8461538461538461,0,0.8854667919799498
